file_name,dsatur_colours,maxis_colours
graphs/instances/g0820.col,61,61
graphs/instances/g0822.col,61,61
graphs/instances/g0824.col,61,61
graphs/instances/g0825.col,61,61
graphs/instances/g0823.col,61,61
graphs/instances/g0827.col,62,62
graphs/instances/g0828.col,62,62
graphs/instances/g0826.col,61,61
graphs/instances/g0829.col,61,61
graphs/instances/g0832.col,62,62
graphs/instances/g0833.col,61,61
graphs/instances/g0830.col,61,61
graphs/instances/g0831.col,62,62
graphs/instances/g0834.col,62,62
graphs/instances/g0835.col,61,61
graphs/instances/g0836.col,61,61
graphs/instances/g0837.col,62,62
graphs/instances/g0838.col,61,61
graphs/instances/g0839.col,62,62
graphs/instances/g0841.col,61,61
graphs/instances/g0840.col,61,61
graphs/instances/g0842.col,61,61
graphs/instances/g0844.col,63,63
graphs/instances/g0845.col,62,62
graphs/instances/g0843.col,61,61
graphs/instances/g0848.col,63,63
graphs/instances/g0846.col,61,61
graphs/instances/g0849.col,61,61
graphs/instances/g0847.col,62,62
graphs/instances/g0851.col,61,61
graphs/instances/g0850.col,63,63
graphs/instances/g0852.col,61,61
graphs/instances/g0853.col,61,61
graphs/instances/g0854.col,61,61
graphs/instances/g0856.col,61,61
graphs/instances/g0857.col,61,61
graphs/instances/g0855.col,61,61
graphs/instances/g0858.col,61,61
graphs/instances/g0859.col,62,62
graphs/instances/g0861.col,62,62
graphs/instances/g0860.col,62,62
graphs/instances/g0862.col,62,62
graphs/instances/g0863.col,62,62
graphs/instances/g0865.col,61,61
graphs/instances/g0866.col,61,61
graphs/instances/g0864.col,61,61
graphs/instances/g0867.col,61,61
graphs/instances/g0868.col,60,60
graphs/instances/g0871.col,9,10
graphs/instances/g0869.col,8,9
graphs/instances/g0872.col,8,8
graphs/instances/g0874.col,7,9
graphs/instances/g0873.col,8,10
graphs/instances/g0870.col,8,10
graphs/instances/g0877.col,7,9
graphs/instances/g0876.col,9,12
graphs/instances/g0875.col,9,9
graphs/instances/g0878.col,10,9
graphs/instances/g0879.col,8,9
graphs/instances/g0882.col,8,12
graphs/instances/g0881.col,7,10
graphs/instances/g0880.col,9,9
graphs/instances/g0884.col,8,10
graphs/instances/g0886.col,8,8
graphs/instances/g0883.col,9,8
graphs/instances/g0885.col,8,10
graphs/instances/g0888.col,9,10
graphs/instances/g0890.col,8,10
graphs/instances/g0889.col,7,10
graphs/instances/g0887.col,8,8
graphs/instances/g0893.col,8,10
graphs/instances/g0891.col,9,9
graphs/instances/g0895.col,7,9
graphs/instances/g0892.col,8,10
graphs/instances/g0894.col,8,9
graphs/instances/g0896.col,9,10
graphs/instances/g0898.col,8,10
graphs/instances/g0899.col,8,9
graphs/instances/g0900.col,7,9
graphs/instances/g0902.col,8,9
graphs/instances/g0897.col,8,9
graphs/instances/g0901.col,7,10
graphs/instances/g0903.col,7,10
graphs/instances/g0906.col,9,9
graphs/instances/g0905.col,9,9
graphs/instances/g0907.col,9,8
graphs/instances/g0909.col,8,10
graphs/instances/g0904.col,8,9
graphs/instances/g0908.col,8,10
graphs/instances/g0910.col,8,10
graphs/instances/g0913.col,8,9
graphs/instances/g0911.col,7,10
graphs/instances/g0912.col,7,9
graphs/instances/g0914.col,8,9
graphs/instances/g0915.col,7,10
graphs/instances/g0919.col,7,8
graphs/instances/g0916.col,8,9
graphs/instances/g0920.col,8,11
graphs/instances/g0922.col,7,10
graphs/instances/g0921.col,7,8
graphs/instances/g0923.col,6,9
graphs/instances/g0917.col,8,10
graphs/instances/g0924.col,7,9
graphs/instances/g0927.col,7,9
graphs/instances/g0925.col,7,8
graphs/instances/g0926.col,7,8
graphs/instances/g0918.col,8,9
graphs/instances/g0930.col,7,8
graphs/instances/g0929.col,7,8
graphs/instances/g0931.col,7,8
graphs/instances/g0928.col,7,8
graphs/instances/g0932.col,7,8
graphs/instances/g0933.col,7,8
graphs/instances/g0934.col,7,9
graphs/instances/g0937.col,7,8
graphs/instances/g0938.col,8,9
graphs/instances/g0939.col,7,8
graphs/instances/g0935.col,7,7
graphs/instances/g0936.col,7,9
graphs/instances/g0941.col,7,8
graphs/instances/g0940.col,7,8
graphs/instances/g0942.col,7,8
graphs/instances/g0943.col,7,8
graphs/instances/g0947.col,7,8
graphs/instances/g0945.col,7,8
graphs/instances/g0946.col,7,8
graphs/instances/g0944.col,7,8
graphs/instances/g0948.col,7,8
graphs/instances/g0950.col,7,9
graphs/instances/g0951.col,8,9
graphs/instances/g0952.col,8,8
graphs/instances/g0953.col,7,8
graphs/instances/g0954.col,7,8
graphs/instances/g0955.col,7,9
graphs/instances/g0956.col,6,8
graphs/instances/g0949.col,7,7
graphs/instances/g0959.col,7,8
graphs/instances/g0960.col,8,8
graphs/instances/g0958.col,7,9
graphs/instances/g0957.col,7,8
graphs/instances/g0961.col,7,8
graphs/instances/g0962.col,7,10
graphs/instances/g0966.col,7,8
graphs/instances/g0963.col,7,7
graphs/instances/g0965.col,7,9
graphs/instances/g0967.col,7,8
graphs/instances/g0969.col,7,8
graphs/instances/g0968.col,7,8
graphs/instances/g0971.col,8,9
graphs/instances/g0970.col,7,8
graphs/instances/g0972.col,6,8
graphs/instances/g0973.col,6,7
graphs/instances/g0974.col,7,9
graphs/instances/g0976.col,7,8
graphs/instances/g0975.col,6,10
graphs/instances/g0977.col,7,9
graphs/instances/g0979.col,7,9
graphs/instances/g0978.col,7,8
graphs/instances/g0980.col,7,8
graphs/instances/g0981.col,7,8
graphs/instances/g0982.col,7,9
graphs/instances/g0983.col,8,9
graphs/instances/g0984.col,6,7
graphs/instances/g0986.col,7,8
graphs/instances/g0985.col,7,7
graphs/instances/g0987.col,6,7
graphs/instances/g0988.col,7,8
graphs/instances/g0989.col,7,7
graphs/instances/g0990.col,7,7
graphs/instances/g0991.col,6,8
graphs/instances/g0992.col,7,7
graphs/instances/g0993.col,7,8
graphs/instances/g0995.col,7,9
graphs/instances/g0994.col,7,8
graphs/instances/g0997.col,7,8
graphs/instances/g0996.col,7,7
graphs/instances/g0998.col,7,8
graphs/instances/g1000.col,7,8
graphs/instances/g0999.col,7,8
graphs/instances/g1001.col,7,9
graphs/instances/g1003.col,7,8
graphs/instances/g1002.col,7,8
graphs/instances/g1004.col,6,9
graphs/instances/g1005.col,7,8
graphs/instances/g1006.col,7,8
graphs/instances/g1007.col,7,10
graphs/instances/g1008.col,7,8
graphs/instances/g1009.col,7,8
graphs/instances/g1010.col,7,8
graphs/instances/g1012.col,7,8
graphs/instances/g1011.col,6,8
graphs/instances/g1013.col,6,8
graphs/instances/g1014.col,7,8
graphs/instances/g1015.col,6,9
graphs/instances/g1016.col,7,10
graphs/instances/g1018.col,7,7
graphs/instances/g0964.col,7,7
graphs/instances/g1017.col,6,7
graphs/instances/g1019.col,6,6
graphs/instances/g1020.col,6,6
graphs/instances/g1021.col,6,6
graphs/instances/g1022.col,6,6
graphs/instances/g1025.col,6,6
graphs/instances/g1023.col,6,6
graphs/instances/g1024.col,6,6
graphs/instances/g1027.col,6,6
graphs/instances/g1026.col,6,6
graphs/instances/g1029.col,6,6
graphs/instances/g1028.col,6,6
graphs/instances/g1030.col,6,6
graphs/instances/g1031.col,6,6
graphs/instances/g1034.col,6,6
graphs/instances/g1033.col,6,6
graphs/instances/g1032.col,6,6
graphs/instances/g1036.col,6,6
graphs/instances/g1035.col,6,6
graphs/instances/g1037.col,6,6
graphs/instances/g1038.col,6,6
graphs/instances/g1039.col,6,6
graphs/instances/g1040.col,6,6
graphs/instances/g1041.col,6,6
graphs/instances/g1043.col,6,6
graphs/instances/g1042.col,6,6
graphs/instances/g1044.col,6,6
graphs/instances/g1045.col,6,6
graphs/instances/g1046.col,6,6
graphs/instances/g1049.col,6,6
graphs/instances/g1048.col,6,6
graphs/instances/g1047.col,6,6
graphs/instances/g1052.col,6,6
graphs/instances/g1050.col,6,6
graphs/instances/g1051.col,6,6
graphs/instances/g1053.col,6,6
graphs/instances/g1054.col,6,6
graphs/instances/g1056.col,6,6
graphs/instances/g1055.col,6,6
graphs/instances/g1057.col,6,6
graphs/instances/g1058.col,6,6
graphs/instances/g1059.col,6,6
graphs/instances/g1060.col,6,6
graphs/instances/g1061.col,7,7
graphs/instances/g1063.col,6,6
graphs/instances/g1062.col,6,6
graphs/instances/g1064.col,6,6
graphs/instances/g1065.col,6,6
graphs/instances/g1066.col,6,6
graphs/instances/g1069.col,7,7
graphs/instances/g1070.col,7,7
graphs/instances/g1071.col,7,7
graphs/instances/g1072.col,7,7
graphs/instances/g1073.col,7,7
graphs/instances/g1074.col,6,6
graphs/instances/g1067.col,6,6
graphs/instances/g1076.col,7,7
graphs/instances/g1077.col,6,6
graphs/instances/g1075.col,7,7
graphs/instances/g1078.col,7,7
graphs/instances/g1068.col,6,6
graphs/instances/g1079.col,7,7
graphs/instances/g1080.col,7,7
graphs/instances/g1083.col,6,6
graphs/instances/g1082.col,7,7
graphs/instances/g1084.col,7,7
graphs/instances/g1081.col,6,6
graphs/instances/g1085.col,6,6
graphs/instances/g1086.col,6,6
graphs/instances/g1087.col,7,7
graphs/instances/g1089.col,7,7
graphs/instances/g1090.col,7,7
graphs/instances/g1088.col,7,7
graphs/instances/g1092.col,6,6
graphs/instances/g1094.col,6,6
graphs/instances/g1091.col,7,7
graphs/instances/g1093.col,7,7
graphs/instances/g1096.col,6,6
graphs/instances/g1095.col,7,7
graphs/instances/g1098.col,7,7
graphs/instances/g1101.col,7,7
graphs/instances/g1097.col,7,7
graphs/instances/g1099.col,7,7
graphs/instances/g1100.col,7,7
graphs/instances/g1105.col,7,7
graphs/instances/g1103.col,7,7
graphs/instances/g1102.col,7,7
graphs/instances/g1104.col,7,7
graphs/instances/g1106.col,6,6
graphs/instances/g1109.col,6,6
graphs/instances/g1107.col,7,7
graphs/instances/g1108.col,7,7
graphs/instances/g1113.col,7,7
graphs/instances/g1110.col,7,7
graphs/instances/g1112.col,7,7
graphs/instances/g1111.col,7,7
graphs/instances/g1114.col,7,7
graphs/instances/g1115.col,7,7
graphs/instances/g1116.col,7,7
graphs/instances/g1117.col,7,7
graphs/instances/g1119.col,8,10
graphs/instances/g1118.col,7,7
graphs/instances/g1120.col,7,8
graphs/instances/g1121.col,7,9
graphs/instances/g1122.col,7,10
graphs/instances/g1124.col,7,9
graphs/instances/g1123.col,8,11
graphs/instances/g1125.col,7,10
graphs/instances/g1126.col,7,9
graphs/instances/g1127.col,8,9
graphs/instances/g1128.col,8,10
graphs/instances/g1130.col,7,9
graphs/instances/g1131.col,8,9
graphs/instances/g1129.col,7,9
graphs/instances/g1133.col,8,8
graphs/instances/g1132.col,7,9
graphs/instances/g1135.col,8,9
graphs/instances/g1134.col,8,9
graphs/instances/g1136.col,7,9
graphs/instances/g1137.col,7,8
graphs/instances/g1139.col,9,10
graphs/instances/g1138.col,7,9
graphs/instances/g1140.col,8,8
graphs/instances/g1141.col,8,8
graphs/instances/g1143.col,8,11
graphs/instances/g1142.col,8,10
graphs/instances/g1146.col,8,11
graphs/instances/g1145.col,8,10
graphs/instances/g1144.col,8,10
graphs/instances/g1147.col,7,10
graphs/instances/g1149.col,8,10
graphs/instances/g1148.col,8,10
graphs/instances/g1150.col,9,11
graphs/instances/g1151.col,7,8
graphs/instances/g1153.col,8,11
graphs/instances/g1152.col,7,9
graphs/instances/g1154.col,8,11
graphs/instances/g1155.col,7,9
graphs/instances/g1157.col,8,9
graphs/instances/g1158.col,8,9
graphs/instances/g1159.col,7,8
graphs/instances/g1156.col,7,9
graphs/instances/g1160.col,7,10
graphs/instances/g1161.col,7,11
graphs/instances/g1162.col,7,9
graphs/instances/g1163.col,8,9
graphs/instances/g1165.col,9,9
graphs/instances/g1164.col,8,11
graphs/instances/g1166.col,7,8
graphs/instances/g1168.col,8,11
graphs/instances/g1167.col,9,12
graphs/instances/g1169.col,7,8
graphs/instances/g1173.col,8,8
graphs/instances/g1170.col,8,9
graphs/instances/g1175.col,7,7
graphs/instances/g1171.col,7,7
graphs/instances/g1174.col,8,9
graphs/instances/g1177.col,7,9
graphs/instances/g1179.col,7,10
graphs/instances/g1178.col,7,7
graphs/instances/g1181.col,7,7
graphs/instances/g1182.col,8,9
graphs/instances/g1180.col,7,7
graphs/instances/g1176.col,7,7
graphs/instances/g1172.col,7,
graphs/instances/g1186.col,8,9
graphs/instances/g1185.col,8,10
graphs/instances/g1187.col,8,8
graphs/instances/g1189.col,7,7
graphs/instances/g1190.col,8,9
graphs/instances/g1183.col,7,7
graphs/instances/g1192.col,8,8
graphs/instances/g1188.col,8,11
graphs/instances/g1184.col,7,7
graphs/instances/g1194.col,9,9
graphs/instances/g1193.col,7,8
graphs/instances/g1195.col,8,9
graphs/instances/g1196.col,7,7
graphs/instances/g1191.col,7,7
graphs/instances/g1199.col,8,9
graphs/instances/g1201.col,7,8
graphs/instances/g1197.col,7,8
graphs/instances/g1203.col,7,9
graphs/instances/g1198.col,7,8
graphs/instances/g1205.col,7,8
graphs/instances/g1206.col,8,9
graphs/instances/g1202.col,7,8
graphs/instances/g1200.col,7,10
graphs/instances/g1209.col,7,7
graphs/instances/g1207.col,8,10
graphs/instances/g1210.col,7,7
graphs/instances/g1211.col,7,7
graphs/instances/g1212.col,8,8
graphs/instances/g1213.col,7,8
graphs/instances/g1208.col,8,11
graphs/instances/g1215.col,7,9
graphs/instances/g1204.col,7,
graphs/instances/g1216.col,7,9
graphs/instances/g1219.col,5,5
graphs/instances/g1220.col,5,5
graphs/instances/g1221.col,5,5
graphs/instances/g1222.col,5,5
graphs/instances/g1218.col,8,9
graphs/instances/g1224.col,5,5
graphs/instances/g1223.col,5,5
graphs/instances/g1226.col,5,5
graphs/instances/g1225.col,5,6
graphs/instances/g1227.col,5,5
graphs/instances/g1229.col,5,5
graphs/instances/g1228.col,5,5
graphs/instances/g1231.col,5,6
graphs/instances/g1230.col,5,5
graphs/instances/g1233.col,5,5
graphs/instances/g1234.col,5,5
graphs/instances/g1232.col,5,5
graphs/instances/g1235.col,5,5
graphs/instances/g1236.col,5,5
graphs/instances/g1238.col,5,5
graphs/instances/g1237.col,5,5
graphs/instances/g1239.col,5,5
graphs/instances/g1240.col,5,6
graphs/instances/g1242.col,5,5
graphs/instances/g1241.col,5,5
graphs/instances/g1243.col,5,5
graphs/instances/g1244.col,5,5
graphs/instances/g1245.col,5,5
graphs/instances/g1246.col,5,5
graphs/instances/g1248.col,5,6
graphs/instances/g1247.col,5,5
graphs/instances/g1250.col,5,6
graphs/instances/g1249.col,5,6
graphs/instances/g1252.col,5,5
graphs/instances/g1251.col,5,5
graphs/instances/g1253.col,5,6
graphs/instances/g1254.col,5,6
graphs/instances/g1255.col,5,5
graphs/instances/g1256.col,5,5
graphs/instances/g1257.col,5,5
graphs/instances/g1258.col,5,5
graphs/instances/g1259.col,5,5
graphs/instances/g1260.col,5,5
graphs/instances/g1261.col,5,5
graphs/instances/g1263.col,5,5
graphs/instances/g1262.col,5,5
graphs/instances/g1264.col,5,5
graphs/instances/g1265.col,5,6
graphs/instances/g1266.col,5,5
graphs/instances/g1268.col,5,5
graphs/instances/g1267.col,5,5
graphs/instances/g1217.col,8,10
graphs/instances/g1269.col,4,4
graphs/instances/g1271.col,4,4
graphs/instances/g1273.col,4,4
graphs/instances/g1214.col,7,
graphs/instances/g1270.col,3,3
graphs/instances/g1272.col,3,3
graphs/instances/g1276.col,4,4
graphs/instances/g1274.col,4,4
graphs/instances/g1277.col,4,4
graphs/instances/g1275.col,4,4
graphs/instances/g1280.col,4,4
graphs/instances/g1281.col,4,4
graphs/instances/g1278.col,4,4
graphs/instances/g1284.col,4,4
graphs/instances/g1279.col,3,3
graphs/instances/g1282.col,4,4
graphs/instances/g1285.col,4,4
graphs/instances/g1286.col,4,4
graphs/instances/g1287.col,4,4
graphs/instances/g1289.col,4,4
graphs/instances/g1288.col,4,4
graphs/instances/g1283.col,3,4
graphs/instances/g1290.col,4,4
graphs/instances/g1291.col,4,4
graphs/instances/g1292.col,4,4
graphs/instances/g1293.col,4,4
graphs/instances/g1294.col,4,4
graphs/instances/g1296.col,4,4
graphs/instances/g1297.col,4,4
graphs/instances/g1295.col,4,4
graphs/instances/g1298.col,4,4
graphs/instances/g1299.col,4,4
graphs/instances/g1300.col,4,4
graphs/instances/g1302.col,4,4
graphs/instances/g1301.col,4,4
graphs/instances/g1303.col,4,4
graphs/instances/g1304.col,4,4
graphs/instances/g1305.col,4,4
graphs/instances/g1306.col,4,4
graphs/instances/g1307.col,4,4
graphs/instances/g1308.col,4,4
graphs/instances/g1310.col,4,4
graphs/instances/g1312.col,4,4
graphs/instances/g1311.col,4,4
graphs/instances/g1309.col,4,4
graphs/instances/g1313.col,4,4
graphs/instances/g1316.col,3,3
graphs/instances/g1314.col,4,4
graphs/instances/g1315.col,4,4
graphs/instances/g1319.col,3,3
graphs/instances/g1320.col,3,3
graphs/instances/g1318.col,4,4
graphs/instances/g1321.col,3,3
graphs/instances/g1322.col,3,3
graphs/instances/g1317.col,4,4
graphs/instances/g1323.col,3,3
graphs/instances/g1324.col,3,3
graphs/instances/g1325.col,3,3
graphs/instances/g1326.col,3,3
graphs/instances/g1327.col,3,3
graphs/instances/g1328.col,3,3
graphs/instances/g1329.col,3,3
graphs/instances/g1331.col,3,3
graphs/instances/g1332.col,3,3
graphs/instances/g1333.col,3,3
graphs/instances/g1330.col,3,3
graphs/instances/g1334.col,3,3
graphs/instances/g1335.col,3,3
graphs/instances/g1336.col,3,3
graphs/instances/g1337.col,3,3
graphs/instances/g1338.col,3,3
graphs/instances/g1339.col,3,3
graphs/instances/g1340.col,3,3
graphs/instances/g1341.col,3,3
graphs/instances/g1342.col,3,3
graphs/instances/g1345.col,4,4
graphs/instances/g1346.col,3,3
graphs/instances/g1343.col,3,3
graphs/instances/g1347.col,3,3
graphs/instances/g1348.col,3,3
graphs/instances/g1349.col,3,3
graphs/instances/g1350.col,3,3
graphs/instances/g1344.col,3,3
graphs/instances/g1351.col,3,3
graphs/instances/g1352.col,3,3
graphs/instances/g1354.col,3,3
graphs/instances/g1353.col,3,3
graphs/instances/g1355.col,3,3
graphs/instances/g1358.col,3,3
graphs/instances/g1359.col,3,3
graphs/instances/g1356.col,3,3
graphs/instances/g1360.col,3,3
graphs/instances/g1357.col,3,3
graphs/instances/g1361.col,3,3
graphs/instances/g1362.col,3,3
graphs/instances/g1363.col,3,3
graphs/instances/g1364.col,3,3
graphs/instances/g1365.col,3,3
graphs/instances/g1369.col,6,7
graphs/instances/g1370.col,6,8
graphs/instances/g1371.col,6,9
graphs/instances/g1372.col,6,9
graphs/instances/g1373.col,6,7
graphs/instances/g1374.col,6,7
graphs/instances/g1375.col,7,7
